time_s,x,y,station_m,segment_id,nlos_region,serving_hawk,rssi_dbm
237.00,318.50,51.80,426.20,ramal_desmonte,Transicion-Desmonte,H4,-27.47
238.00,318.50,51.80,426.20,ramal_desmonte,Transicion-Desmonte,H4,-27.47
239.00,318.50,51.80,426.20,ramal_desmonte,Transicion-Desmonte,H4,-27.47
240.00,318.50,51.80,426.20,ramal_desmonte,Transicion-Desmonte,H4,-27.47
241.00,318.50,51.80,426.20,ramal_desmonte,Transicion-Desmonte,H4,-27.47
242.00,318.50,51.80,426.20,ramal_desmonte,Transicion-Desmonte,H4,-27.47
243.00,318.50,51.80,426.20,ramal_desmonte,Transicion-Desmonte,H4,-27.47
244.00,318.50,51.80,426.20,ramal_desmonte,Transicion-Desmonte,H4,-27.47
245.00,318.50,51.80,426.20,ramal_desmonte,Transicion-Desmonte,H4,-27.47
246.00,318.50,51.80,426.20,ramal_desmonte,Transicion-Desmonte,H4,-27.47
247.00,318.50,51.80,426.20,ramal_desmonte,Transicion-Desmonte,H4,-27.47
248.00,318.50,51.80,426.20,ramal_desmonte,Transicion-Desmonte,H4,-27.47
249.00,318.50,51.80,426.20,ramal_desmonte,Transicion-Desmonte,H4,-27.47
250.00,318.50,51.80,426.20,ramal_desmonte,Transicion-Desmonte,H4,-27.47
251.00,318.50,51.80,426.20,ramal_desmonte,Transicion-Desmonte,H4,-27.47
252.00,318.50,51.80,426.20,ramal_desmonte,Transicion-Desmonte,H4,-27.47
253.00,318.50,51.80,426.20,ramal_desmonte,Transicion-Desmonte,H4,-27.47
254.00,318.50,51.80,426.20,ramal_desmonte,Transicion-Desmonte,H4,-27.47
255.00,318.50,51.80,426.20,ramal_desmonte,Transicion-Desmonte,H4,-27.47
256.00,318.50,51.80,426.20,ramal_desmonte,Transicion-Desmonte,H4,-27.47
257.00,318.50,51.80,426.20,ramal_desmonte,Transicion-Desmonte,H4,-27.47
258.00,318.50,51.80,426.20,ramal_desmonte,Transicion-Desmonte,H4,-27.47
259.00,318.50,51.80,426.20,ramal_desmonte,Transicion-Desmonte,H4,-27.47
260.00,318.50,51.80,426.20,ramal_desmonte,Transicion-Desmonte,H4,-27.47
261.00,318.50,51.80,426.20,ramal_desmonte,Transicion-Desmonte,H4,-27.47
262.00,318.50,51.80,426.20,ramal_desmonte,Transicion-Desmonte,H4,-27.47
263.00,318.50,49.94,424.34,ramal_desmonte,Transicion-Desmonte,H4,-26.86
264.00,318.50,47.72,422.12,ramal_desmonte,Transicion-Desmonte,H4,-26.06
265.00,318.50,45.50,419.90,ramal_desmonte,Transicion-Desmonte,H4,-25.17
266.00,318.50,43.28,417.68,ramal_desmonte,Transicion-Desmonte,H4,-24.18
267.00,318.50,41.06,415.46,ramal_desmonte,Transicion-Desmonte,H4,-23.05
268.00,318.50,38.84,413.24,ramal_desmonte,Transicion-Desmonte,H4,-21.75
269.00,318.50,36.62,411.02,ramal_desmonte,Transicion-Desmonte,H4,-20.19
270.00,318.50,34.40,408.80,ramal_desmonte,Transicion-Desmonte,H4,-18.28
271.00,318.50,32.18,406.58,ramal_desmonte,Transicion-Desmonte,H4,-15.78
272.00,318.50,29.96,404.36,ramal_desmonte,Transicion-Desmonte,H4,-12.18
273.00,318.50,27.74,402.14,ramal_desmonte,Transicion-Desmonte,H4,-5.65
274.00,318.50,25.52,399.92,ramal_desmonte,Transicion-Desmonte,H4,-0.62
275.00,318.50,23.30,397.70,ramal_desmonte,Transicion-Desmonte,H4,-8.51
276.00,318.50,21.08,395.48,ramal_desmonte,Transicion-Desmonte,H4,-13.60
277.00,318.50,18.86,393.26,ramal_desmonte,Transicion-Desmonte,H4,-16.73
278.00,318.50,16.64,391.04,ramal_desmonte,Transicion-Desmonte,H4,-18.99
279.00,318.50,14.42,388.82,ramal_desmonte,Transicion-Desmonte,H4,-20.76
280.00,318.50,12.20,386.60,ramal_desmonte,Transicion-Desmonte,H4,-22.22
281.00,318.50,9.98,384.38,ramal_desmonte,Transicion-Desmonte,H4,-23.46
282.00,318.50,7.76,382.16,ramal_desmonte,Transicion-Desmonte,H4,-24.54
283.00,318.50,5.54,379.94,ramal_desmonte,Transicion-Desmonte,H3,-24.75
284.00,318.50,3.32,377.72,ramal_desmonte,Transicion-Desmonte,H3,-20.52
285.00,318.50,1.10,318.50,galeria_final,Giro-D-RamalDesmonte,H3,-0.62
