-56.5,-55.9,-53.2,-44.1,-61.1,-59.0,-44.0,-70.5,-69.3,-59.8,-66.6,-72.8
-56.2,-55.6,-52.8,-43.4,-60.9,-58.5,-42.9,-70.2,-69.1,-59.3,-66.4,-72.6
-55.9,-55.4,-52.5,-42.9,-60.7,-58.1,-48.4,-70.0,-68.9,-58.9,-66.1,-72.4
-55.6,-55.7,-52.9,-43.5,-60.9,-58.6,-49.0,-69.8,-69.1,-59.4,-66.4,-72.2
-55.3,-56.0,-53.2,-44.2,-61.1,-59.1,-49.5,-69.6,-69.3,-59.9,-66.7,-72.0
-55.0,-56.2,-53.6,-44.8,-61.3,-59.6,-50.1,-69.3,-69.6,-60.3,-67.0,-71.8
-54.7,-56.5,-53.9,-45.4,-61.5,-60.0,-50.5,-69.1,-69.8,-60.7,-67.2,-71.6
-54.4,-56.8,-54.2,-46.0,-61.7,-60.5,-51.1,-68.8,-70.0,-61.1,-67.5,-71.4
-54.1,-57.1,-54.6,-46.5,-61.9,-60.9,-51.9,-68.6,-70.2,-61.6,-67.8,-71.2
-53.7,-57.3,-54.9,-47.1,-62.1,-61.3,-52.6,-68.3,-70.5,-61.9,-68.0,-71.0
-53.4,-57.6,-55.2,-47.6,-62.3,-61.7,-53.3,-68.1,-70.7,-62.3,-68.3,-70.8
-53.0,-57.8,-55.5,-48.1,-62.5,-62.1,-54.0,-67.8,-70.9,-62.7,-68.5,-70.6
-52.7,-58.1,-55.8,-48.6,-62.7,-62.5,-54.7,-67.6,-71.1,-63.1,-68.8,-70.3
-52.3,-58.3,-56.1,-49.0,-62.8,-62.8,-55.3,-67.3,-71.3,-63.4,-69.0,-70.1
-51.9,-58.2,-56.3,-49.5,-63.0,-63.2,-55.9,-67.0,-71.5,-63.8,-69.3,-69.9
-51.6,-58.0,-56.6,-49.9,-63.2,-63.5,-56.5,-66.8,-71.3,-64.1,-69.5,-69.7
-51.2,-57.7,-56.9,-50.3,-63.1,-63.9,-57.0,-66.5,-71.1,-64.5,-69.7,-69.4
-50.8,-57.5,-57.1,-50.8,-62.9,-64.2,-57.5,-66.2,-70.9,-64.8,-70.0,-69.2
-50.4,-57.2,-57.4,-51.2,-62.7,-64.6,-58.1,-65.9,-70.7,-65.1,-70.2,-69.0
-49.9,-56.9,-57.7,-51.6,-62.5,-64.9,-58.6,-65.6,-70.4,-65.4,-70.4,-68.7
-49.5,-56.7,-57.9,-51.9,-62.3,-65.2,-59.0,-65.3,-70.2,-65.7,-70.6,-68.5
-49.0,-56.4,-58.2,-52.3,-62.1,-65.5,-59.5,-65.0,-70.0,-66.0,-70.8,-68.2
-48.6,-56.1,-58.4,-52.7,-62.0,-65.8,-60.0,-64.6,-69.8,-66.3,-71.1,-67.9
-48.1,-55.8,-58.7,-53.0,-61.8,-66.1,-60.4,-64.3,-69.5,-66.6,-71.3,-67.7
-47.6,-55.5,-58.9,-53.4,-61.6,-66.4,-60.8,-64.0,-69.3,-66.9,-71.5,-67.4
-47.1,-55.2,-59.1,-53.7,-61.4,-66.7,-61.2,-63.6,-69.1,-67.1,-71.7,-67.1
-46.6,-54.9,-59.4,-54.0,-61.2,-67.0,-61.6,-63.3,-68.8,-67.4,-71.9,-66.9
-46.0,-54.6,-59.6,-54.4,-61.0,-67.2,-62.0,-62.9,-68.6,-67.7,-72.1,-66.6
-45.4,-54.3,-59.8,-54.7,-60.8,-67.5,-62.4,-62.6,-68.3,-67.9,-72.3,-66.3
-44.8,-54.0,-60.0,-55.0,-60.6,-67.8,-62.8,-62.2,-68.1,-68.2,-72.5,-66.0
-44.2,-53.7,-60.2,-55.3,-60.3,-68.0,-63.2,-61.8,-67.8,-68.5,-72.7,-65.7
-43.6,-53.3,-60.5,-55.6,-60.1,-68.3,-63.5,-61.4,-67.5,-68.7,-72.8,-65.4
-42.9,-53.0,-60.7,-55.9,-59.9,-68.5,-63.9,-61.0,-67.3,-68.9,-73.0,-65.1
-42.2,-52.6,-60.9,-56.2,-59.7,-68.8,-64.2,-60.6,-67.0,-69.2,-73.2,-64.8
-41.4,-52.3,-60.9,-56.4,-59.5,-68.8,-64.5,-60.1,-66.7,-69.4,-73.4,-64.5
-40.6,-51.9,-60.7,-56.7,-59.2,-68.5,-64.8,-59.7,-66.4,-69.7,-73.6,-64.1
-40.1,-51.5,-60.5,-57.0,-59.0,-68.3,-65.2,-59.2,-66.1,-69.9,-73.7,-63.8
-39.6,-51.1,-60.3,-57.3,-58.8,-68.0,-65.5,-58.7,-65.8,-70.1,-73.5,-63.4
-39.1,-50.7,-60.1,-57.5,-58.5,-67.8,-65.8,-58.2,-65.5,-70.3,-73.3,-63.1
-38.5,-50.3,-59.9,-57.8,-58.3,-67.5,-66.1,-57.7,-65.2,-70.6,-73.2,-62.7
-37.9,-49.9,-59.7,-58.0,-58.0,-67.2,-66.4,-57.2,-64.9,-70.8,-73.0,-62.3
-37.3,-49.4,-59.4,-58.3,-57.8,-67.0,-66.6,-56.7,-64.6,-71.0,-72.8,-62.0
-36.6,-49.0,-59.2,-58.5,-57.5,-66.7,-66.9,-56.1,-64.3,-71.2,-72.6,-61.6
-35.8,-48.5,-59.0,-58.8,-57.3,-66.4,-67.2,-55.5,-63.9,-71.4,-72.4,-61.2
-34.9,-48.0,-58.7,-59.0,-57.0,-66.1,-67.5,-54.9,-63.6,-71.5,-72.2,-60.7
-34.0,-47.5,-58.5,-59.2,-56.7,-65.8,-67.7,-54.2,-63.2,-71.3,-72.0,-60.3
-32.9,-47.0,-58.2,-59.5,-56.5,-65.5,-68.0,-53.6,-62.9,-71.1,-71.8,-59.9
-31.7,-46.5,-58.0,-59.7,-56.2,-65.2,-68.3,-52.9,-62.5,-70.9,-71.6,-59.4
-30.3,-45.9,-57.7,-59.9,-55.9,-64.9,-68.5,-52.1,-62.1,-70.7,-71.4,-58.9
-28.5,-45.3,-57.5,-60.1,-55.6,-64.5,-68.8,-51.4,-61.7,-70.4,-71.2,-58.5
-26.3,-44.7,-57.2,-60.3,-55.3,-64.2,-68.8,-50.7,-61.3,-70.2,-71.0,-58.0
-23.2,-44.1,-57.0,-60.5,-55.0,-63.9,-68.6,-50.2,-60.9,-70.0,-70.8,-57.4
-18.3,-43.4,-56.7,-60.8,-54.7,-63.5,-68.3,-49.7,-60.5,-69.8,-70.6,-56.9
-10.0,-42.8,-56.4,-61.0,-54.4,-63.2,-68.1,-49.2,-60.1,-69.5,-70.4,-56.3
-14.9,-43.2,-56.6,-61.2,-54.6,-63.4,-68.2,-49.5,-60.3,-69.7,-70.5,-56.7
-21.5,-43.8,-56.9,-61.4,-54.9,-63.7,-68.5,-50.0,-60.7,-69.9,-70.7,-57.2
-25.1,-44.5,-57.1,-61.6,-55.2,-64.1,-68.7,-50.5,-61.2,-70.1,-70.9,-57.7
-27.7,-45.1,-57.4,-61.8,-55.5,-64.4,-69.0,-51.0,-61.6,-70.4,-71.1,-58.2
-29.6,-45.7,-57.6,-61.9,-55.8,-64.7,-69.2,-51.8,-62.0,-70.6,-71.3,-58.7
-31.1,-46.2,-57.9,-62.1,-56.1,-65.1,-69.4,-52.6,-62.3,-70.8,-71.5,-59.2
-32.4,-46.8,-58.1,-62.3,-56.3,-65.4,-69.7,-53.3,-62.7,-71.0,-71.7,-59.7
-33.6,-47.3,-58.4,-62.5,-56.6,-65.7,-69.9,-54.0,-63.1,-71.2,-71.9,-60.1
-34.6,-47.8,-58.6,-62.7,-56.9,-66.0,-70.1,-54.6,-63.4,-71.4,-72.1,-60.6
-35.4,-48.3,-58.9,-62.9,-57.2,-66.3,-70.3,-55.2,-63.8,-71.6,-72.3,-61.0
-36.2,-48.8,-59.1,-63.1,-57.4,-66.6,-70.6,-55.8,-64.1,-71.8,-72.5,-61.4
-36.9,-49.2,-59.3,-63.2,-57.7,-66.8,-70.8,-56.4,-64.4,-72.0,-72.7,-61.7
-36.9,-49.2,-59.3,-63.2,-57.7,-66.8,-70.8,-56.4,-64.4,-72.0,-72.7,-61.7
-36.9,-49.2,-59.3,-63.2,-57.7,-66.8,-70.8,-56.4,-64.4,-72.0,-72.7,-61.7
-36.9,-49.2,-59.3,-63.2,-57.7,-66.8,-70.8,-56.4,-64.4,-72.0,-72.7,-61.7
-36.9,-49.2,-59.3,-63.2,-57.7,-66.8,-70.8,-56.4,-64.4,-72.0,-72.7,-61.7
-36.9,-49.2,-59.3,-63.2,-57.7,-66.8,-70.8,-56.4,-64.4,-72.0,-72.7,-61.7
-36.8,-49.1,-59.3,-63.2,-57.6,-66.8,-70.7,-56.3,-64.4,-72.0,-72.7,-61.7
-36.1,-48.7,-59.1,-63.0,-57.4,-66.5,-70.5,-55.7,-64.1,-71.8,-72.5,-61.3
-35.3,-48.2,-58.8,-62.8,-57.1,-66.2,-70.3,-55.1,-63.7,-71.6,-72.3,-60.9
